5058cc5_11	1	1	0.7547107531454942	Costo neto: Es el valor de los insumos o labores susceptibles de ser bonificadas sin considerar el impuesto al valor agregado
ce638af_24	2	2	0.7538953352957817	Costo neto: valor de los insumos o labores susceptibles de ser bonificadas sin considerar el impuesto al valor agregado, según se establezca en la Tabla Anual de Costos
2ee719a_13	3	3	0.7511588554265111	"a) Disponer de los bienes y derechos de los cuales es titular el ""Comité de Minería No Metálica"", pudiendo destinarlos a otros Comités, Gerencias, Direcciones, Direcciones Regionales o Unidades de Corfo, enajenarlos a título gratuito u oneroso, o darlos de baja, todo ello en conformidad con la normativa vigente"
fc7393e_13	4	4	0.7458948716183899	b) Otorgar las concesiones para la explotacion de los recursos mineros y suscribir con los Titulares, los contratos respectivos
fc7393e_143	5	5	0.735508537389401	- El Titular de la Concesion sera dueño de los minerales extraidos, y como tal, podra comercializarlos libremente ya sea dentro o fuera del pais, siempre que cumpla con las regulaciones que dicte el Ministerio; y estara sujeto al pago de todo tipo de impuestos
fc7393e_87	6	6	0.7313884089245153	Cuando se tratare de minas existentes, previa comprobacion del potencial economico de los minerales, se podra solicitar directamente la concesion para su explotacion sin necesidad de la Licencia de Exploracion, cumpliendo con los requisitos de Ley para las concesiones
67e4301_32	7	7	0.7302937267322321	Las acciones no agrícolas (mineras, sanitarias) que deseen suscribir acciones del embalse pagarán el costo total del valor por acción sin subsidio, el que se adicionará a los montos totales de reembolso aquí presentados
fc7393e_37	8	8	0.7288666636092935	- Los yacimientos a que se refiere esta Ley son bienes inmuebles distintos de los inmuebles que constituyen el terreno superficial; no asi las canteras que forman parte integrante del terreno en que se encuentran, siempre que se localicen a flor de tierra; en consecuencia, la concesion es un derecho real e inmueble transferible por acto entre vivos, previa autorizacion del Ministerio; por consiguiente, la aludida concesion es susceptible de servir como garantia en operaciones mineras
e7414a8_35	9	9	0.7241161943674405	bonificadas sin considerar el impuesto al valor agregado, según se
fc7393e_218	10	10	0.7237272699711591	a) Se atendera en forma objetiva el valor comercial actual de uso de los bienes afectados o deteriorados en el ejercicio de la servidumbre y no la importancia economica de los proyectos y obras de mineria, ni la calidad y valor de los minerales a extraerse, ni la capacidad economica de la persona obligada a la indemnizacion;
a335d3c_9	11	11	0.7224322733174519	Para estos efectos, se declara que la medida dispuesta sólo beneficiará a las concesiones mineras iguales o menores a 100 hectáreas de superficie, y que sean desarrolladas por pequeños mineros o por mineros artesanales; lo anterior, conforme al catastro que al efecto deberá informar el Servicio Nacional de Geología y Minería al Servicio de Tesorerías
f9c22d5_1	12	12	0.7205033214857779	"1) Que de conformidad al artículo Tercero Transitorio de la Ley 20,469 se establece que: ""Los inversionistas extranjeros que optaren por lo señalado en el artículo primero transitorio de esta ley y en los incisos precedentes de este artículo, tendrán derecho a que las respectivas empresas receptoras de la inversión puedan explotar otros proyectos mineros conexos, distintos a los actualmente individualizados en sus contratos respectivos, amparándolos en el régimen de invariabilidad pactado"
c7255b0_799	13	13	0.7186688248146611	En caso de acreditarse disponibilidad de terrenos fiscales en trámite de cesión por el Ministerio de Bienes Nacionales, para proceder a pagar el subsidio al contratista no será exigible el requisito de presentar los documentos señalados en las letras a) y b) precedentes
fc7393e_231	14	14	0.7166336369755428	- Se entiende por Regalia, el pago de un porcentaje en dinero que el Titular de la concesion minera debe efectuar al Estado y a la Alcaldia Municipal respectiva, en compensacion por la explotacion y aprovechamiento de las sustancias mineras
06cbac6_117	15	15	0.7159741897849081	No obstante, los usufructuarios, arrendatarios y, en general, los que ocupen la propiedad en virtud de un acto o contrato que no importe transferencia, no estarán obligados a pagar el derecho de aseo devengado con anterioridad al acto o contrato; efectuado el pago por el arrendatario, éste quedará autorizado para deducir la suma respectiva de los cánones de arrendamiento
d739811_10	16	16	0.7159741897849081	No obstante, los usufructuarios, arrendatarios y, en general, los que ocupen la propiedad en virtud de un acto o contrato que no importe transferencia, no estarán obligados a pagar el derecho de aseo devengado con anterioridad al acto o contrato; efectuado el pago por el arrendatario, éste quedará autorizado para deducir la suma respectiva de los cánones de arrendamiento
f9c22d5_21	17	17	0.713141470924372	Asimismo, no constituye una Unidad Económica de Explotación Minera y, en consecuencia no constituye un proyecto conexo, aquellos proyectos nuevos cuya unidad con el Proyecto Original está determinada, sólo por factores jurídicos, administrativos, financieros o comerciales, tales como la sola circunstancia de pertenecer, directa o indirectamente, a una misma entidad o de tener financiamiento compartido o de contar con contratos de venta relacionados
c3a586c_63	18	18	0.7128094751999678	El concesionario de exploración tendrá derecho exclusivo a que el Estado le otorgue una o más concesiones de explotación sobre la respectiva área de exploración
8dbb961_126	19	19	0.7094321553875574	- Al término de la presente concesión, cualquiera sea la causa que la produzca, las mejoras introducidas en el inmueble quedarán a beneficio del Fisco, sin derecho a indemnización ni cargo alguno para éste, excepto aquellas que puedan retirarse sin detrimento del inmueble fiscal
84e2d07_17	20	20	0.7085764083174522	Para estos efectos, se declara que la medida dispuesta sólo beneficiará a las concesiones mineras iguales o menores a 100 hectáreas de superficie, de pequeños mineros y mineros artesanales
df5073a_29	21	21	0.7085764083174522	Para estos efectos, se declara que la medida dispuesta sólo beneficiará a las concesiones mineras iguales o menores a 100 hectáreas de superficie, de pequeños mineros y mineros artesanales
d3123a5_282	22	22	0.7053179721212977	Los ingresos de explotación corresponderán a los percibidos por concepto de pagos del Subsidio Fijo a la Operación y los Pagos Variables a la Operación
cd875ca_306	23	23	0.7040680667821779	A solicitud del beneficiario el SERVIU podrá autorizar el giro anticipado de los fondos acreditados como ahorro, incluidos sus reajustes y/o intereses, siempre que se verifique por el SERVIU, o se acredite por el Inspector Técnico de Obras, en su caso, avance de obras por un monto a lo menos equivalente al del giro respectivo, pudiendo autorizarse sólo un giro sin cargo para el beneficiario
086db85_24	24	24	0.703882897407422	i) Precio o tarifa: Contraprestación en dinero que el concesionario podrá cobrar a los usuarios por el uso de los bienes comprendidos en la concesión, en virtud del derecho real de goce comprendido en ella
3434b51_448	25	25	0.7013125579114958	- Las sumas percibidas en exceso calculadas de acuerdo a lo señalado en el artículo anterior deberán ser descontadas de los ingresos que correspondan a los propietarios, arrendatarios, usufructuarios o quienes exploten a cualquier título las instalaciones pertinentes
f33e182_88	26	26	0.7008701609814807	El costo de las actividades derivadas de razones no imputables a la Sociedad Concesionaria se pagará de conformidad a lo establecido en la letra E) del presente artículo 1,10
8981802_7	27	27	0.700301332652534	Para estos efectos, se declara que la medida dispuesta sólo beneficiará a las concesiones mineras iguales o menores a 100 hectáreas de superficie, de pequeños mineros y mineros artesanales, lo anterior conforme al catastro que informe el Servicio Nacional de Geología y Minería a la Tesorería General de la República
93f3cbb_11	28	28	0.7002942687202144	g) Costo neto: Es el valor de los insumos o labores susceptibles de ser bonificadas sin considerar el impuesto al valor agregado
c586e8a_31	29	29	0.6979815843752214	- Gastos de remuneraciones y beneficios legales del personal encargado de la operación del servicio, comprendiendo las remuneraciones fijas y variables, ordinarias y extraordinarias, imponibles y no imponibles, aportes previsionales o legales, incluyendo el seguro de accidentes del trabajo
f7cbe02_29	30	30	0.6950523252266889	f) Se deja expresa constancia que, al término de la presente concesión, cualquiera sea la causa que la produzca, las mejoras introducidas en el inmueble quedarán a beneficio del Fisco, sin derecho a indemnización ni cargo alguno para éste, excepto aquellas que puedan retirarse sin detrimento del bien raíz
fc7393e_212	31	31	0.6938592366145031	- Ademas de las Servidumbres Voluntarias, los Titulares gozaran de las Servidumbres Legales de Ocupacion, Transito o Paso, Desague, Ventilacion, Transmision o Energia Electrica o de cualquier otra que beneficie directamente o requiera la actividad minera
fc7393e_123	32	32	0.6907843177876584	- Terminada la concesion para la explotacion minera por cualquiera de las causas señaladas en el Art 27, se extingue el derecho y vuelve al dominio del Estado la propiedad que comprende el yacimiento o mina de que se trate; asi como todas las instalaciones cuya remocion pudiese causar daño al yacimiento objeto de la explotacion o amenazar su seguridad, sin compensacion alguna
fc7393e_211	33	33	0.6894593533865936	- Los Titulares de Licencias o Concesiones mineras podran convenir con los propietarios o poseedores de los terrenos que le sean necesarios para realizar sus actividades mineras, las servidumbres voluntarias que consideren convenientes
06cbac6_116	34	34	0.6883563002365133	Artículo 20º El derecho de aseo será pagado por el dueño o por el ocupante de la propiedad, ya sea usufructuario, arrendatario o mero tenedor, sin perjuicio de la responsabilidad que afecte al propietario
12c0ba4_58	35	35	0.6883444612186871	b) Ejercicio de concesiones o servidumbres mineras, de gas, de servicios eléctricos, de ductos u otras reguladas por Ley, según corresponda;
3f5633c_40	36	36	0.6859793670591103	Para acceder a la bonificación por actividades de recuperación de suelos degradados, el beneficiario deberá acreditar obras de recuperación de suelos en el área, por un monto igual o superior a los costos que indica la tabla anterior, (excluyendo cuando corresponda el costo de la asesoría profesional), para lo cual se fijan los siguientes valores por tipo de obra, en pesos ($)
2d89d00_29	37	37	0.6834099471574727	c) Las empresas con concesión de extracción, adjuntarán además certificado de la Inspección del Trabajo donde se acredite que no existen reclamos por parte de trabajadores, por concepto de imposiciones impagas
3cd6688_36	38	38	0.6826217259323792	Para acceder a la bonificación por actividades de recuperación de suelos degradados, el beneficiario deberá acreditar obras de recuperación de suelos en el área, por un monto igual o superior a los costos que indica la tabla anterior (excluyendo cuando corresponda el costo de la asesoría profesional), para lo cual se fijan los siguientes valores por tipo de obra, en pesos ($)
fc7393e_219	39	39	0.6811191802474043	b) Si la ocupacion del inmueble fuere parcial y no causare demerito al predio como un todo o a las partes del mismo no afectadas, la indemnizacion solo comprendera el valor del uso de la parte ocupada; y
c7255b0_665	40	40	0.6793665570311439	Sin perjuicio de lo anterior, el monto total contratado corresponderá al valor de todas las obras incluidas en el Proyecto, sin que sea necesario explicitar en el contrato el financiamiento que aporta cada beneficiario
df49c06_11	41	41	0.6789660246727125	Que el artículo 18 del decreto supremo Nº 26, antes citado, en concordancia con el artículo 291-21 del decreto supremo Nº 327, de 1997, del Ministerio de Minería, Reglamento de la Ley y sus modificaciones, dispone que la Dirección de Operación del Centro de Despacho Económico de Carga del SIC (DO-CDEC-SIC) y las empresas eléctricas no pueden discriminar arbitrariamente entre clientes en la aplicación de las medidas que adopten respecto a las suspensiones de suministro, debiendo asegurar los programas de cortes duraciones similares de corte entre los clientes, con la sola excepción de las medidas de resguardo para los servicios de utilidad pública, o aquellos de empresas cuya paralización por su naturaleza, cauce grave daño a la salud, al abastecimiento de la población, a la economía del país o a la seguridad nacional, los que serán expresamente declarados como tales por el Ministerio de Energía, mediante resolución en consulta con el Ministerio del Interior, y
086db85_12	42	42	0.6789280614770375	c) Un derecho real de uso y goce sobre los bienes comprendidos en la concesión, en virtud del cual el concesionario está facultado para cobrar un precio o tarifa a los usuarios de tales bienes;
cfe0ee3_151	43	43	0.6786736403340003	El pago de tasa por permiso de poda o tala cubre los gastos operativos de la administracion por el procesamiento de la solicitud y no debera entenderse que el pago asegura el permiso
e5e0011_143	44	44	0.6786736403340003	El pago de tasa por permiso de poda o tala cubre los gastos operativos de la administracion por el procesamiento de la solicitud y no debera entenderse que el pago asegura el permiso
4861b11_73	45	45	0.6773394420483532	Artículo 11°: Las instalaciones de gas transferibles serán valorizadas sobre la base del costo unitario de cada una de ellas, sin incluir el impuesto al valor agregado o aquel que lo sustituya en el futuro
74d057e_154	46	46	0.6747849739058289	A solicitud del beneficiario el Serviu podrá autorizar el giro anticipado de los fondos acreditados como ahorro, incluidos sus reajustes y/o intereses, siempre que se verifique por el Serviu, o se acredite por el prestador de servicios de asistencia técnica, en su caso, avance de obras por un monto a lo menos equivalente al del giro respectivo, pudiendo autorizarse sólo un giro sin cargo para el beneficiario
55fdbb4_190	47	47	0.6737462347018291	El pago de tasa por permiso de poda o tala cubre los gastos operativos de la administracion por el procesamiento de la solicitud, y no debera entenderse que el pago asegura el permiso
71e0ae7_123	48	48	0.6737462347018291	El pago de tasa por permiso de poda o tala cubre los gastos operativos de la administracion por el procesamiento de la solicitud, y no debera entenderse que el pago asegura el permiso
889f980_206	49	49	0.6737462347018291	El pago de tasa por permiso de poda o tala cubre los gastos operativos de la administracion por el procesamiento de la solicitud, y no debera entenderse que el pago asegura el permiso
8e81fe2_179	50	50	0.6737462347018291	El pago de tasa por permiso de poda o tala cubre los gastos operativos de la administracion por el procesamiento de la solicitud, y no debera entenderse que el pago asegura el permiso
a0a19ee_130	51	51	0.6737462347018291	El pago de tasa por permiso de poda o tala cubre los gastos operativos de la administracion por el procesamiento de la solicitud, y no debera entenderse que el pago asegura el permiso
ea91c69_236	52	52	0.6737462347018291	El pago de tasa por permiso de poda o tala cubre los gastos operativos de la administracion por el procesamiento de la solicitud, y no debera entenderse que el pago asegura el permiso
7b223d2_3	53	53	0.6736914191648201	1º) Que, el artículo 23 de la Ley sobre Impuesto a la Renta establece un impuesto único y sustitutivo de todos los impuestos de dicha ley, a los pequeños mineros artesanales, por las rentas provenientes de su actividad minera y que se aplica en relación a una escala de tasas conformada en base al precio internacional del cobre
d775598_3	54	54	0.6736914191648201	1º) Que, el artículo 23 de la Ley sobre Impuesto a la Renta establece un impuesto único y sustitutivo de todos los impuestos de dicha ley, a los pequeños mineros artesanales, por las rentas provenientes de su actividad minera y que se aplica en relación a una escala de tasas conformada en base al precio internacional del cobre
67240be_164	55	55	0.6735900571847955	10,1) La Sociedad Concesionaria, a su costa, restituirá al Ministerio de Obras Públicas la tenencia de todos los terrenos fiscales que mantenga en su poder
0df2ca7_34	56	56	0.6734333169899843	La sociedad legal minera, certificada como minero artesanal o pequeño minero, que es titular de pertenencias cuya superficie total no excede de 100 hectáreas
0982088_41	57	57	0.6733246865722127	Para acceder a la bonificación por actividades de recuperación de suelos degradados, el beneficiario deberá acreditar la ejecución de las obras de recuperación de suelos en el área, las que se bonificarán por obra efectivamente construida hasta el monto máximo que indica la tabla anterior (excluyendo, cuando corresponda, el costo de la asesoría profesional), para lo cual se fijan los siguientes valores por tipo de obra, en pesos ($)
8fa1307_53	58	58	0.6733246865722127	Para acceder a la bonificación por actividades de recuperación de suelos degradados, el beneficiario deberá acreditar la ejecución de las obras de recuperación de suelos en el área, las que se bonificarán por obra efectivamente construida hasta el monto máximo que indica la tabla anterior (excluyendo, cuando corresponda, el costo de la asesoría profesional), para lo cual se fijan los siguientes valores por tipo de obra, en pesos ($)
161d1f4_17	59	59	0.6715939540829668	a) Cobrar impuestos por servicios ambientales a personas naturales, juridicas y organizaciones legalmente constituidas que exploten cualquier recurso natural
fa20955_16	60	60	0.6715939540829668	a) Cobrar impuestos por servicios ambientales a personas naturales, juridicas y organizaciones legalmente constituidas que exploten cualquier recurso natural
bd53430_62	61	61	0.6715732825625698	(excluyendo, cuando corresponda, el costo de la asesoría profesional), para lo cual se fijan los siguientes valores por tipo de obra, en pesos ($)
0df2ca7_11	62	62	0.671168558150317	"""Patente Especial"": Es la patente especial para pequeños mineros y mineros artesanales a que se refiere la ley 19,719, que ampara la o las pertenencias en explotación, singularizadas en el acta de mensura correspondiente, cuya superficie no supere las 100 hectáreas para los pequeños mineros y las 50 hectáreas para los mineros artesanales, respectivamente, equivalente a una cantidad de dinero igual a un diezmilésimo de Unidad Tributaria Mensual por cada hectárea completa que comprendan dichas pertenencias y que se paga en forma anual y anticipada"
3aee665_42	63	63	0.6710448596901295	El asegurador deberá indemnizar al Servicio la totalidad de los costos de las medidas y actividades que dejó de cumplir la Empresa Minera, de acuerdo a la resolución que el Servicio dicte de conformidad con el artículo 44 de la ley, hasta el monto asegurado
93f3cbb_125	64	64	0.6684215885004037	A) Productores que financian total o parcialmente la inversión con crédito de INDAP o que siendo usuarios de algunos de sus servicios, financian la inversión con recursos propios:
930897c_61	65	65	0.6678354469798847	El pago de tasa respectiva en concepto del otorgamiento del permiso de poda o tala cubre los gastos operativos de la administracion por el procesamiento de la solicitud y no debera entenderse que el pago asegura el permiso
3d2bed3_255	66	66	0.6662871590749534	Tercero: Acuerdo de Indemnizaciones para compensar a la Sociedad Concesionaria por Concepto de Arriendo, Operación, Conservación y Mantenimiento de los Equipos
84e2d07_16	67	67	0.665898390104969	Artículo segundo: Autorízase al Servicio de Impuestos Internos para condonar los intereses penales, multas, recargos y reajustes que origine la mora en el pago anual de las patentes mineras que amparan la exploración y explotación de los pequeños mineros y mineros artesanales, cuyas concesiones se ubican en las comunas de las regiones de Coquimbo y Valparaíso, declaradas como afectadas por la catástrofe derivada del fenómeno de sequía
2bb3805_92	68	68	0.6658908335419276	- El pago del subsidio por los Servicios de Asistencia Técnica, sólo procederá respecto de aquellos servicios efectivamente realizados y habiéndose obtenidos los productos que se especifican en el presente artículo, además de cumplir las demás condiciones que se señalan en este acto administrativo, debiendo en cada oportunidad acreditarse por la Entidad de Gestión Rural o la empresa constructora o contratista, según corresponda, que no tiene pendientes deudas previsionales ni laborales en relación al proyecto u operación de que se trate, como asimismo que no tiene deudas tributarias de ningún tipo
f7cbe02_30	69	69	0.6654976313585372	En el contrato de concesión podrá establecerse, de común acuerdo, que todas las mejoras quedarán a beneficio fiscal
0df2ca7_35	70	70	0.6653410625503574	La cooperativa minera, certificada como minero artesanal o pequeño minero, que es titular de pertenencias cuya superficie total no excede de 100 hectáreas
1adb72b_1841	71	71	0.6632847074126437	b) La identificación de los bienes fiscales o bienes nacionales de uso público, tales como humedales o cauces naturales, que se encuentren en el área de exploración
67240be_165	72	72	0.6627968042146735	10,2) La Sociedad Concesionaria, a su costa, restituirá al Ministerio de Obras Públicas todos los antecedentes técnicos, planos de ingeniería definitiva y estudios viales vinculados al contrato de concesión, los cuales se reconocerán de dominio exclusivo del Ministerio de Obras Públicas; ello sin perjuicio del derecho de la Sociedad Concesionaria a demandar ante la H
67240be_214	73	73	0.6612944782325862	El Ministerio de Obras Públicas queda facultado irrevocablemente para retener de las sumas que debe restituir a la Sociedad Concesionaria, el valor de las obligaciones impagas de la Sociedad Concesionaria que consten en una resolución administrativa o judicial ejecutoriada o en efecto de comercio no objetado, vencido e impago, a la fecha de publicación del decreto supremo de extinción, que registre la Sociedad Concesionaria con terceros y que digan relación con el Contrato de Concesión
f9c22d5_12	74	74	0.6594992158143627	6) Que de las normas antes señaladas se desprende que un proyecto minero conexo es aquel que se vincula a otro proyecto minero amparado al régimen de invariabilidad de la Ley N° 20,469 formando con este último una Unidad Económica de Explotación Minera cuyo desarrollo da lugar a la extracción y venta de productos mineros
6c3cb89_91	75	75	0.6594556227354131	Artículo 30º: Quedarán exentos en forma automática del pago del derecho de aseo los usuarios cuya vivienda o unidad habitacional a la que se otorga el servicio se encuentre exenta del impuesto territorial
742f481_58	76	76	0.6569305854037796	El precio a pagar a los Beneficiarios en la compra de minerales será igual a la Tarifa, menos el descuento por el Componente de Recuperación que resulte de la aplicación de los incisos previos de este artículo
7e0a5a3_1	77	77	0.6553435810054684	1º) Que, el artículo 23 de la Ley de la Renta establece un impuesto único a los pequeños mineros artesanales por las rentas provenientes de dicha actividad minera y que se aplica en relación a una escala de tasas conformada en base al precio internacional del cobre
