e2bb383_181	1	1	0.7791400920787461	El Banco Multisectorial de Inversiones establecera lineas de credito para que el sistema financiero apoye a la pequeña, mediana y microempresa, a fin de que puedan oportunamente adaptarse a las disposiciones de la presente ley
cd875ca_182	2	2	0.7523785087391287	Cuenta de ahorro a plazo para la vivienda mantenida en una Cooperativa de Ahorro y Crédito sometida a la fiscalización de la Superintendencia de Bancos e Instituciones Financieras
70be962_47	3	3	0.7397481594095747	"Abrir o contratar en el Banco Central de Reserva de El Salvador, en adelante ""Banco Central"", o en cualquier otro Banco autorizado por la Superintendencia del Sistema Financiero para realizar"
cd875ca_221	4	4	0.7120142620506832	- Para el ingreso del Proyecto al Banco, se deberá acompañar un Proyecto de Asistencia Técnica y Social el cual comprende la habilitación del postulante, la elaboración del Proyecto Habitacional, el Plan de Habilitación Social y la gestión para la ejecución de las obras
c7255b0_32	5	5	0.7083567168876165	Entidad crediticia: Banco, Sociedad Financiera, Agencia Administradora de Mutuos Hipotecarios Endosables, Cooperativa de Ahorro y Crédito sujeta a la fiscalización de la Superintendencia de Bancos e Instituciones Financieras o una Caja de Compensación de Asignación Familiar sujeta a la fiscalización de la Superintendencia de Seguridad Social, o un Servicio de Bienestar Social o una Caja de Previsión que, de conformidad a su normativa orgánica, otorgue créditos con fines habitacionales
01e1622_48	6	6	0.6832479325159916	- El Servicio de Bienestar depositará sus fondos en una cuenta corriente bancaria subsidiada de la Cuenta Corriente del Instituto de Desarrollo Agropecuario
aa75f37_44	7	7	0.6804067814115511	- La entrega de los fondos contratados en administración delegada se efectuará a las instituciones financieras mediante depósitos a plazo
418ca89_150	8	8	0.6674114133395445	"- Los fondos del Servicio de Bienestar deberán ser depositados en una cuenta corriente bancaria por repartición, en contra de las cuales deberán girar conjuntamente un apoderado clase ""A"" y ""B"", designados de acuerdo a la normativa interna de la Empresa"
643a949_21	9	9	0.6656983203870218	- Ademas de los recursos de capital indicados en el articulo precedente, el BANCO dispodra de los siguientes:
643a949_9	10	10	0.6634224656086268	"- La finalidad del ""BANCO"" sera fomentar y facilitar el financiamiento para la adquisicion de inmuebles rusticos con vocacion agricola pecuaria o forestal, a campesinos, agricultores en pequeño y pequeños productores del pais"
753300f_360	11	11	0.661618015222529	La gestion financiera del mismo sera responsabilidad de la Unidad Financiera Institucional
cd875ca_177	12	12	0.6536401284967589	Cuenta de Ahorro a Plazo para la Vivienda en Bancos o Instituciones Financieras regidas por las normas dictadas al efecto por el Banco Central de Chile y la Superintendencia de Bancos e Instituciones Financieras y sujetas a la fiscalización de la citada Superintendencia
c4f27ad_48	13	13	0.6486510949876256	- El Consejo de Responsabilidad Social tendrá una Secretaría Ejecutiva radicada en la Subsecretaría de Economía y Empresas de Menor Tamaño
3aee665_40	14	14	0.6442011767722043	De esta manera, se entiende que para los efectos de su cobro y pago, la póliza de garantía operará como una boleta de garantía bancaria
d3123a5_295	15	15	0.6339750306620155	El capital pagado deberá acreditarse mediante certificado bancario
1739c19_33	16	16	0.6330078744444158	Empresas, Beneficiarios Finales e Instrumentos elegibles para efectuar los aportes de capital o las operaciones de crédito
aa75f37_133	17	17	0.6282876398370403	- Para la recuperación de los créditos, las instituciones financieras aplicarán los procedimientos que habitualmente utilizan para la recaudación y cobranza de los mismos
aa75f37_16	18	18	0.6198158267105097	- Condiciones de los créditos que otorguen las instituciones financieras a los beneficiarios con los recursos otorgados por INDAP serán las siguientes:
c7255b0_176	19	19	0.6179623751997864	a) Cuenta de Ahorro a Plazo para la Vivienda en Bancos o Instituciones Financieras o Cooperativas de Ahorro y Crédito, regidas por las normas dictadas al efecto por el Banco Central de Chile y la Superintendencia de Bancos e Instituciones Financieras y sujetas a la fiscalización de la citada Superintendencia
01e1622_44	20	20	0.6141971857417562	e) Los intereses que generen los préstamos que se otorgue a los afiliados;
