43f0373_23	1	1	0.7642153452128614	Apoyar tecnicamente la ejecucion de programas y proyectos orientados al fortalecimiento de la competitividad de las micro, pequeñas y medianas empresas, especialmente en lo relacionado con los temas de calidad, productividad, innovacion o desarrollo tecnologico
12a91a7_159	2	2	0.7338010211977432	- Focalizar, en mejor forma, los incentivos especiales a favor de los pequeños productores beneficiarios de INDAP
26b00aa_103	3	3	0.7252758754539703	1,1 Propiciar el desarrollo de los asentamientos poblados de menor tamaño, favoreciendo la provisión de bienes y servicios de calidad en aquellos de mayor densidad, mejorando el uso y la ocupación regular del territorio
27d89cb_179	4	4	0.7209099148030568	Destinados a cubrir las necesidades productivas y comerciales
ce638af_467	5	5	0.7114123096253492	- Tratándose de los pequeños productores agrícolas, se podrá bonificar los costos de la asistencia técnica destinada a apoyarlos en la elaboración y ejecución de sus Planes de Manejo
e7414a8_906	6	6	0.7114123096253492	- Tratándose de los pequeños productores agrícolas, se podrá bonificar los costos de la asistencia técnica destinada a apoyarlos en la elaboración y ejecución de sus planes de manejo
e7414a8_114	7	7	0.6995117382427753	capacidad actual o potencial para producir, sustentablemente, bienes y
e7414a8_548	8	8	0.6826391337301305	Que la bonificación será utilizada con fines productivos tratándose
644dcc9_247	9	9	0.6794974780891985	oportunidad y conveniencia en orden a favorecer la viabilidad de la operacion
2da8e58_30	10	10	0.6772472608458853	Se desprende del análisis marginal que el valor de norma propuesto se ubica próximo a la región óptima que maximiza el beneficio neto
aa8d473_116	11	11	0.6762634788691042	El sistema de equipamientos considera un acceso equitativo y expedito a la red de equipamientos dispersos, soporte de actividades económicas
e7414a8_49	12	12	0.6730060602485751	a fin de que éstos mantengan su capacidad productiva sin sufrir
7eab6c1_187	13	13	0.6722844217652496	de bienes y servicios, en los cuales predominan: El comercio por menor, la prestacion de servicios y la produccion en pequeños talleres
43f0373_20	14	14	0.6715553391630276	Desarrollar una cultura de calidad en las actividades de produccion de bienes y la prestacion de servicios, asi como su mejora continua y promocion de la innovacion;
