1739c19_8	1	1	0.8876162164210385	"Dichos recursos están disponibles para los Fondos, con arreglo a las siguientes normas del Programa de Financiamiento a Fondos de Inversión de Capital de Riesgo para el Fomento Forestal y Maderero - Fondo Forestal y Maderero, en adelante el ""Programa"""
1739c19_256	2	2	0.8691434983036825	Búsqueda, selección, administración, gestión y financiamiento de empresas relacionadas al sector forestal;
00a55af_35	3	3	0.8648354337638271	Asignar recursos financieros del presupuesto anual y administrar los recursos que se obtengan de las gestiones y donaciones que se realicen para el manejo sostenible de los bosques
15169f7_34	4	4	0.8648354337638271	Asignar recursos financieros del presupuesto anual y administrar los recursos que se obtengan de las gestiones y donaciones que se realicen para el manejo sostenible de los bosques
66d8c54_36	5	5	0.8648354337638271	Asignar recursos financieros del presupuesto anual y administrar los recursos que se obtengan de las gestiones y donaciones que se realicen para el manejo sostenible de los bosques
5bd487f_21	6	6	0.8442524536454409	Apoyar en la elaboracion de programas de incentivos forestales
2c0677d_72	7	7	0.8419732485630864	PRODUCTOS FORESTALES: bienes que resultan del aprovechamiento del bosque
644a9bb_37	8	8	0.8419732485630864	PRODUCTOS FORESTALES: Bienes que resultan del aprovechamiento del bosque
8a29c72_73	9	9	0.8419732485630864	PRODUCTOS FORESTALES: bienes que resultan del aprovechamiento del bosque
2c0677d_46	10	10	0.8328823260964667	para el aprovechamiento forestal, y para la realizacion de obras y actividades relacionadas con dicho aprovechamiento
8a29c72_46	11	11	0.8328823260964667	para el aprovechamiento forestal, y para la realizacion de obras y actividades relacionadas con dicho aprovechamiento
3f5633c_15	12	12	0.8312177317461095	determinación de los costos de forestación en el caso de pequeños propietarios forestales
ca327ce_60	13	13	0.8289677567489881	e) Inversiones Públicas en el ámbito Silvoagropecuario
498aa7d_63	14	14	0.8281881489664062	Se autorizara la Tala de forestales de acuerdo a Plan de Manejo y Explotacion presentado
3cd6688_16	15	15	0.8220246032885449	Especificaciones adicionales para la determinación de los costos de forestación en el caso de pequeños propietarios forestales
8fa1307_28	16	16	0.8220246032885449	Especificaciones adicionales para la determinación de los costos de forestación en el caso de pequeños propietarios forestales
bd53430_35	17	17	0.8220246032885449	Especificaciones adicionales para la determinación de los costos de forestación en el caso de pequeños propietarios forestales
ccc84ca_17	18	18	0.8220246032885449	Especificaciones adicionales para la determinación de los costos de forestación en el caso de pequeños propietarios forestales
0982088_16	19	19	0.8217608557686187	- Especificaciones adicionales para la determinación de los costos de forestación en el caso de pequeños propietarios forestales
1739c19_45	20	20	0.8197243707518217	Las empresas del numeral anterior deberán financiar directamente la ejecución de planes de forestación en terrenos de aptitud preferentemente forestal de pequeños y medianos propietarios que pertenezcan a alguno de los siguientes grupos:
2c0677d_39	21	21	0.8151360108741145	APROVECHAMIENTO FORESTAL: La cosecha de los productos forestales maderables y los no maderables hasta la
8a29c72_39	22	22	0.8151360108741145	APROVECHAMIENTO FORESTAL: La cosecha de los productos forestales maderables y los no maderables hasta la
5bd487f_24	23	23	0.8131072979709507	Apoyar la Asociatividad productiva del sector forestal
0839ce8_18	24	24	0.8079776300585599	Focalización, beneficiarios y requisitos del Subsidio Bono Leña
00a55af_77	25	25	0.804859229677613	aprovechamiento sostenible del bosque y la industria forestal
1739c19_265	26	26	0.8035404409911744	Estrategias y proceso de desinversión, así como esquemas de beneficios, respecto al reparto de las utilidades del proyecto forestal
9ac6cbd_14	27	27	0.8025929706332494	al area de Desarrollo Productivo y Proteccion Forestal
644a9bb_25	28	28	0.8011534516363455	INCENTIVOS FORESTALES: Estimulos crediticios fiscales y de servicios publicos y otros que otorga el Estado para promover el uso sostenible de los recursos forestales para las actividades de aprovechamiento sostenible de bosques naturales, establecimiento de plantaciones, viveros forestales, semilleros, sistemas agroforestales y procesos industriales
1739c19_11	29	29	0.8006496668904987	Para ello, se busca que los Fondos de Inversión utilicen los recursos disponibles para invertir en pequeñas o medianas empresas dedicadas al desarrollo de proyectos de forestación en el territorio nacional, en predios pertenecientes a los beneficiarios finales, según lo definido en las presentes normas
488a77f_13	30	30	0.800337446018592	Actividades silviculturales destinadas a manejar y recuperar bosques nativos para fines de producción maderera:
9555cd6_9	31	31	0.800337446018592	Actividades silviculturales destinadas a manejar y recuperar bosques nativos para fines de producción maderera:
5bd487f_16	32	32	0.7994772613689698	Promover el desarrollo forestal mediante la transferencia de conocimiento y experiencias de mercado relacionadas con los negocios forestales
