e7414a8_14	1	0.7571355081946288	le permite solicitar un monto de incentivo inferior al máximo posible de
e7414a8_548	2	0.714613773821559	Que la bonificación será utilizada con fines productivos tratándose
3445437_41	3	0.6878776431754757	c) Elaborar propuestas a corto plazo, que contribuyan a la operatividad del SEIA, apuntando a la simplicidad administrativa
047b8c5_37	4	0.6867005611863332	Esta práctica sólo considera la bonificación del valor del producto
047b8c5_40	5	0.6867005611863332	Esta práctica sólo considera la bonificación del valor del producto
71753b7_39	6	0.6867005611863332	Esta práctica sólo considera la bonificación del valor del producto
71753b7_45	7	0.6867005611863332	Esta práctica sólo considera la bonificación del valor del producto
7ba47f4_38	8	0.6867005611863332	Esta práctica sólo considera la bonificación del valor del producto
7ba47f4_42	9	0.6867005611863332	Esta práctica sólo considera la bonificación del valor del producto
83fb6c7_20	10	0.6867005611863332	Esta práctica sólo considera la bonificación del valor del producto
83fb6c7_23	11	0.6867005611863332	Esta práctica sólo considera la bonificación del valor del producto
8c2c48c_39	12	0.6867005611863332	Esta práctica sólo considera la bonificación del valor del producto
8c2c48c_43	13	0.6867005611863332	Esta práctica sólo considera la bonificación del valor del producto
bad8297_38	14	0.6867005611863332	Esta práctica sólo considera la bonificación del valor del producto
bad8297_42	15	0.6867005611863332	Esta práctica sólo considera la bonificación del valor del producto
c1487d7_37	16	0.6867005611863332	Esta práctica sólo considera la bonificación del valor del producto
c1487d7_41	17	0.6867005611863332	Esta práctica sólo considera la bonificación del valor del producto
12a91a7_159	18	0.6850685526669824	- Focalizar, en mejor forma, los incentivos especiales a favor de los pequeños productores beneficiarios de INDAP
01e1622_94	19	0.6755219869065091	d) De auxilio: Se concederán con el objeto de satisfacer necesidades económicas imprevistas de los afiliados
7e10306_1	20	0.6726332515554274	Que el funcionamiento pacífico y ajeno de externalidades que puedan incidir en la distribución de dinero a través de los cajeros automáticos instalados en todo el país, implica un beneficio social que asegura a los usuarios la satisfacción de sus necesidades de servicios financieros en lugares y horarios distintos a aquellos en los que operan las sucursales bancarias
fe9c066_99	21	0.6718596024936363	Se considerará como mejor aquella que presente el menor costo
28477ef_46	22	0.6664038175445356	- El Servicio de Bienestar podrá otorgar, siempre que sus recursos lo permitan y el Consejo así lo acuerde, los siguientes beneficios, ya sean en dinero o en especies, no sujetas a restitución por las causales que a continuación se indican:
ce638af_467	23	0.666225705391241	- Tratándose de los pequeños productores agrícolas, se podrá bonificar los costos de la asistencia técnica destinada a apoyarlos en la elaboración y ejecución de sus Planes de Manejo
e7414a8_906	24	0.666225705391241	- Tratándose de los pequeños productores agrícolas, se podrá bonificar los costos de la asistencia técnica destinada a apoyarlos en la elaboración y ejecución de sus planes de manejo
ac08984_23	25	0.6647995493407943	b) El cobro de un porcentaje menor al total de la inversión, es también un incentivo para que los potenciales beneficiarios de mayores ingresos, se incorporen al sistema y no opten por una solución particular
28477ef_70	26	0.6643445511594817	- El Servicio de Bienestar podrá conceder los préstamos no reajustables que se señalan a continuación, siempre que sus recursos presupuestarios lo permitan:
e7414a8_49	27	0.6580060242766594	a fin de que éstos mantengan su capacidad productiva sin sufrir
92bfebc_18	28	0.6545451889352218	d) Relación Costo-Beneficio: Que las acciones o actividades irradien sus efectos positivos sobre la mayor cantidad de beneficiarios posibles, cautelando los costos de las mismas
12a91a7_164	29	0.6537702687769619	- Facilitar la continuidad en la recuperación de suelo degradados por la vía de suprimir los castigos que operaban para aquéllos que postulaban por más de una vez al subsidio
5058cc5_23	30	0.6512999013346287	Programa o Sistema: En aquellos casos en que se utiliza esta expresión sin indicar que se refiere a un programa específico, se entiende que comprende al Sistema de Incentivos para la Recuperación de Suelos Degradados
e7414a8_609	31	0.6475742804014086	importará la renuncia del mismo a los beneficios del Programa, para ese
58820aa_17	32	0.6464463611831646	Clase 2R: Son suelos que presentan sólo ligeras limitaciones en su uso y de buena capacidad productiva
79859b9_83	33	0.6464419653331931	Turismo: Se entenderán comprendidos en esta categoría los usos cuyo objetivo sea el desarrollo del turismo y del esparcimiento, como asimismo aquellos que tengan por finalidad el desarrollo del turismo ocasional y que solamente requieran del equipamiento mínimo e indispensable para tales efectos
