9795dfb_1	1	0.5676582087900691	Que la Ley N° 20,283, sobre Recuperación del Bosque Nativo y Fomento Forestal, crea un Fondo concursable destinado a la conservación, recuperación o manejo sustentable del bosque nativo a través del cual se otorgarán bonificaciones para contribuir a solventar los costos de actividades inherentes a los objetivos de la creación de ese fondo;
1739c19_70	2	0.5619411761673414	Queda expresamente excluida la posibilidad de que los recursos del Fondo sean destinados a la compra de predios o terrenos de los beneficiarios del Programa, así como también a la forestación de especies del género Eucalyptus, no así el manejo y reforestación de bosques de dicha especie
71753b7_261	3	0.5405400270492924	Tiene por objeto estimular el ajuste de la carga animal por hectárea, haciéndola acorde con las potencialidades de los recursos naturales y forrajeros disponibles, a fin de lograr una explotación ganadera económica y ambientalmente sustentable
7ba47f4_249	4	0.5405400270492924	Tiene por objeto estimular el ajuste de la carga animal por hectárea, haciéndola acorde con las potencialidades de los recursos naturales y forrajeros disponibles, a fin de lograr una explotación ganadera económica y ambientalmente sustentable
c1487d7_252	5	0.5405400270492924	Tiene por objeto estimular el ajuste de la carga animal por hectárea, haciéndola acorde con las potencialidades de los recursos naturales y forrajeros disponibles, a fin de lograr una explotación ganadera económica y ambientalmente sustentable
442e009_5	6	0.5377807115582094	Que la Ley Nº 20,283, sobre Recuperación del Bosque Nativo y Fomento Forestal, crea un Fondo concursable destinado a la conservación, recuperación y manejo sustentable del bosque nativo a través del cual se otorgarán bonificaciones para contribuir a solventar los costos de actividades inherentes a los objetivos de la creación de ese Fondo
703bda7_6	7	0.534038666822234	Que para determinar los montos a bonificar para las actividades que favorezcan la regeneración, recuperación o protección de formaciones xerofíticas de alto valor ecológico o de bosques nativos de preservación o de actividades silviculturales dirigidas a la obtención de productos no madereros o actividades silviculturales destinadas a manejar y recuperar bosques nativos para fines de producción maderera, deberá fijarse una tabla mediante decreto supremo expedido por intermedio del Ministerio de Agricultura, previo informe de la Corporación Nacional Forestal, el que además deberá llevar la firma del Ministerio de Hacienda
0185327_6	8	0.5273400710728943	Que para determinar los montos a bonificar para las actividades que favorezcan la regeneración, recuperación o protección de formaciones xerofíticas de alto valor ecológico, o de bosques nativos de preservación, o de actividades silviculturales dirigidas a la obtención de productos no madereros, o actividades silviculturales destinadas a manejar y recuperar bosques nativos para fines de producción maderera, deberá fijarse una tabla mediante decreto supremo expedido por intermedio del Ministerio de Agricultura, previo informe de la Corporación Nacional Forestal, el que además deberá llevar la firma del Ministerio de Hacienda
0f110a5_5	9	0.5273400710728943	Que para determinar los montos a bonificar para las actividades que favorezcan la regeneración, recuperación o protección de formaciones xerofíticas de alto valor ecológico, o de bosques nativos de preservación, o de actividades silviculturales dirigidas a la obtención de productos no madereros, o actividades silviculturales destinadas a manejar y recuperar bosques nativos para fines de producción maderera, deberá fijarse una tabla mediante decreto supremo expedido por intermedio del Ministerio de Agricultura, previo informe de la Corporación Nacional Forestal, el que además deberá llevar la firma del Ministerio de Hacienda
047b8c5_349	10	0.5267650572065262	Tiene por objeto estimular el ajuste de la carga animal caprina por hectárea, haciéndola acorde con las potencialidades de los recursos naturales y forrajeros disponibles, a fin de lograr una explotación ganadera caprina económica y ambientalmente sustentable
