b331239_29	1	0.8559853011448966	Además del valor desde la perspectiva de la biodiversidad, este humedal permite el control de la erosión, retención de sedimentos, retención de nutrientes, estabilización del clima, el control de caudales, control de sedimentación, almacenaje de aguas, lo que reduce los riesgos de inundación para la población y presenta un gran valor por su potencial uso en recreación, turismo e interés educacional
d9bd42d_11	2	0.844202844431575	Que el aludido proceso productivo tiene como efecto adicional el de mantener e incrementar la fertilidad del suelo y permitir el reestablecimiento de los equilibrios naturales y su diversidad biológica, por lo que constituye una forma sustentable y no contaminante de producción
2bb3805_230	3	0.7994635227584344	Este subsidio adicional podrá destinarse al financiamiento de obras que contribuyan a entregar servicios básicos de calidad, por medio del uso eficiente de los recursos naturales disponibles, mejorando la calidad de vida y minimizando los efectos adversos sobre el medio ambiente y la salud de las personas, tales como sistemas solares térmicos, sistemas fotovoltaicos, sistemas de generación eólica, sistemas de ahorro hídrico y/o de reutilización de aguas, entre otros
b93f0ab_12	4	0.7965598343800785	Asimismo, realiza acciones para conservar y mejorar los recursos naturales renovables que afectan la producción agrícola, ganadera y forestal, preocupándose de controlar la contaminación de las aguas de riego, conservar la flora y fauna silvestre y mejorar el recurso suelo, con el fin de prevenir la erosión y mantener su productividad, entre otras
8c2c48c_2	5	0.7813061551063597	Que la Ley Nº 20,412 establece un Sistema de Incentivos para la Sustentabilidad Agroambiental de los Suelos Agropecuarios, cuyos objetivos son la recuperación del potencial productivo de los suelos agropecuarios degradados y la mantención de los niveles de mejoramiento alcanzados
bad8297_2	6	0.7813061551063597	Que la Ley Nº 20,412 establece un Sistema de Incentivos para la Sustentabilidad Agroambiental de los Suelos Agropecuarios, cuyos objetivos son la recuperación del potencial productivo de los suelos agropecuarios degradados y la mantención de los niveles de mejoramiento alcanzados
2d8b308_42	7	0.7802203745960146	Se propenderá a evitar la fragmentación de hábitats, promoviendo acciones que permitan mantener y, cuando sea posible, mejorar la conectividad biológica en, y entre, humedales urbanos adyacentes
2d8b308_20	8	0.774711249875168	e) Enfoque ecosistémico: estrategia para la gestión integrada de la tierra, agua y recursos vivos que promueve la conservación y el uso sostenible de la diversidad biológica de forma equitativa
89bb153_3	9	0.7734496529268197	Que, bajo el marco de la atribución señalada precedentemente, el objetivo de esta reglamentación es propender al mejoramiento de la calidad fitosanitaria de los plantines que se comercializan o transfieren a terceros, para mitigar el riesgo de dispersión de plagas en el territorio, por esta vía, y disminuir las pérdidas pos trasplante en los sistemas productivos
2e28868_19	10	0.7677002146168395	La conservación admite el uso del recurso hídrico de manera racional, compatible con actividades económicas y productivas
