f7e985b_20	1	0.43420549065492686	j) Manejo del Riesgo: Las acciones dirigidas a minimizar y mitigar la probabilidad de la ocurrencia de peligros significativos del Riesgo
3434b51_373	2	0.4218043871312682	Dichas inversiones se remunerarán a partir de la entrada en operación
1739c19_137	3	0.4142963181096776	Plazos para realizar las inversiones con cargo a la Línea en las empresas receptoras finales de los recursos de los Fondos
1739c19_78	4	0.41095106454810804	En caso de que el Comité de Capital de Riesgo apruebe un monto menor a la línea solicitada, los Fondos de Inversión podrán reducir el tamaño de su Capital, siempre y cuando mantengan la relación en la razón deuda Corfo/Capital contenida en la Postulación al Programa
1739c19_333	5	0.39766730705656483	inversión se ajusta a los límites de diversificación establecidos en el Reglamento
b9b7f6b_28	6	0.3944025303448935	inversiones en bienes necesarios para su cumplimiento
3fa42ac_35	7	0.38993210514993004	El contratista asumirá todos los costos y riesgos inherentes a la exploración, explotación y beneficio de litio, debiendo aportar a su exclusivo cargo la tecnología, capitales, equipos, maquinarias y demás inversiones que fueren necesarias para el proyecto minero
f33e182_68	8	0.38352395809692463	La calificación de Nueva Inversión de Carácter Menor corresponderá al Inspector Fiscal
a094c4d_272	9	0.3820659518801065	Toda acción que ejecuten será bajo su exclusivo riesgo
7cffd6b_317	10	0.376545619803759	a) Inversión propuesta, asociada a la implementación de la Oferta Técnica
2799ee4_89	11	0.3755228779374219	Dichas bases no podrán contener cláusulas que establezcan barreras a la entrada, como por ejemplo: contar con un capital mínimo que no guarde relación con las inversiones requeridas para desarrollar el proyecto; exigir garantías que superen lo necesario para cubrir los respectivos riesgos; y, en general, entregar ventajas artificiales y discriminatorias a unos participantes sobre otros
1739c19_219	12	0.37155014108372986	Finalmente deberá contener mecanismos de Resolución de Conflictos entre los socios o accionistas de las empresas receptoras y el Fondo de Inversión
1739c19_277	13	0.3711164006400216	Proyección del Fondo en cuanto a plazos de inversiones y rentabilidad esperada
1739c19_285	14	0.36954790000189863	Fecha REF: Programa de Financiamiento a Fondos de Inversión
1739c19_40	15	0.3680388101029086	ii) La inversión en aportes de capital podrá efectuarse en:
742f481_80	16	0.36594976217262376	La inversión de los recursos del Fondo deberá regirse por el marco establecido por el Ministerio de Hacienda, vigente al momento de realizar las inversiones
d3123a5_327	17	0.36589457199270226	2,3 de las Bases de Licitación, el Concesionario de acuerdo al Mecanismo de Distribución de Riesgo Financiero regulado en el artículo 1,12
f30304d_10	18	0.3634619485145347	d) Promover medidas de disminución del riesgo general y predial;
3434b51_406	19	0.3608798019468815	Tasa de descuento para la determinación del valor anual de la inversión
