b6ffa9d_38	1	0.4925900009888542	Se prohíbe el pago de intereses al capital, la distribución de excedentes en dinero entre sus socios y la emisión de cuotas de participación liberadas en favor de éstos
d3123a5_283	2	0.4549757896706952	En los aspectos relativos a la declaración y pago del Impuesto a la Renta, el Concesionario se deberá regir por lo dispuesto en el D
06cbac6_115	3	0.43256252377680715	Asimismo, podrá suscribir un convenio con el Servicio de Impuestos Internos y con el Servicio de Tesorerías para efectos de la emisión y despacho de las boletas de cobro
1739c19_41	4	0.40867373159278675	Adquisición de acciones de primera emisión y/o mediante la adquisición de acciones o participaciones sociales, de terceros y/o la adquisición de opciones
67240be_182	5	0.406822411036024	La Sociedad Concesionaria y sus accionistas renuncian, asimismo, a cualquier pretensión o derecho respecto de dicha nueva licitación
aa75f37_45	6	0.40585708936705156	El monto de dichos depósitos podrá ser expresado en pesos o unidades de fomento y devengarán intereses en favor de INDAP, de acuerdo a las condiciones establecidas en el Contrato de Administración
e7508a5_64	7	0.404059513165019	Para tal efecto, los integrantes deberán autorizar a una empresa para que ejerza en su nombre todos los derechos y cumpla todas las obligaciones del consorcio frente a las autoridades tributarias y los respectivos contribuyentes, en virtud de la implementación y ejecución del sistema a que se refiere el presente reglamento, inclusive y sin limitación, para recibir instrucciones y percibir los pagos correspondientes
01e1622_45	8	0.39636097977098217	f) Las comisiones que perciba en virtud de los convenios que celebre con terceros, para el otorgamiento de beneficios y/o venta de bienes o servicios a los afiliados;
cfb8115_42	9	0.39414389022457785	a) celebrar un contrato de prestación de servicios por escrito entre operador y propietario o el cesionario de las bonificaciones, en el cual se detallarán las actividades a desarrollar y los derechos y obligaciones de ambas partes
e7508a5_123	10	0.3909500185941027	Los contribuyentes obligados mediante resolución del SII y el respectivo proveedor del sistema deberán suscribir un contrato marco de adhesión, establecido por dicho Servicio y podrán suscribir contratos especiales sujetos a aquel, previamente informados al Servicio de Impuestos Internos
fe9c066_117	11	0.3881608687337569	La planta lechera será la responsable de todas las obligaciones laborales, sociales, previsionales, tributarias y de aseguramiento de las personas o servicios que deba contratar para la ejecución del programa de trabajo
7cffd6b_62	12	0.387396405848799	i) Coordinar, entre las Proveedoras Donante y Receptora, la mensajería relacionada con la administración de saldos y con eventuales acuerdos de recaudación, pago y/o novación que existan entre ellas
c3a586c_48	13	0.38490619168307105	Ministerio de Bienes Nacionales: A fin de que informe si todo o parte de la solicitud de concesión recae en terrenos fiscales o si existe algún tipo de concesión, servidumbre, permiso de ocupación o arriendo otorgado por dicha repartición
c7baa1f_50	14	0.38399131564703526	La extracción de desechos domiciliarios y comerciales para que el que requiera de un tiempo adicional al previsto para cada sector o contribuyente, de acuerdo con el servicio ordinario
b9ec777_16	15	0.38394017429351956	Segmentación de beneficiarios titulares de concesiones de acuicultura o que ejerza algún derecho sobre la concesión que lo habilite para ejercer la actividad
c7255b0_839	16	0.38315704658092	Los porcentajes mencionados se aplicarán respecto del monto de subsidios que forman parte del contrato respectivo
b1855c7_135	17	0.3827648190836601	Todo contribuyente deberá disponer de los residuos en un contenedor con tapa y demarcado con su dirección y/o patente comercial
3434b51_451	18	0.3810547631854895	El Coordinador deberá asignar los mencionados descuentos entre los propietarios, arrendatarios, usufructuarios o quienes exploten a cualquier título de las restantes instalaciones del respectivo sistema y segmento de transmisión
0219260_80	19	0.37801772218659124	- Serán solidariamente responsables de la transgresión de la presente ordenanza y el pago de las multas, los dueños de los predios, los arrendatarios, los ocupantes a cualquier título de los mismos, los encargados de las respectivas obras y aquellos que hayan obtenido la concesión o permiso
630f624_15	20	0.3736196590144275	"Según la ley de Rentas Municipales en su Título IV ""De los Impuestos Municipales"" se establece que quedan gravados con tributación municipal ""El ejercicio de toda profesión, oficio, industria, comercio, arte o cualquier otra actividad lucrativa secundaria o terciaria"
74d057e_225	21	0.37266950500057083	Además en estas transacciones y/o avenimientos los intereses que se pacten por el período de la prórroga no podrán exceder de la tasa fijada en el mutuo respectivo
c7255b0_271	22	0.3704783128455884	Se entenderá que el deudor se encuentra al día en el servicio de su deuda cuando paga oportunamente sus dividendos y/o la cuota correspondiente del convenio de pago, si lo hubiere, en la fecha establecida para ello, no existiendo en consecuencia deuda en mora
f9cf338_48	23	0.3696299670659383	g) Organismo Subprogramado: Servicio, órgano de la administración del Estado u organismo sectorial con el cual la Superintendencia ha celebrado un convenio de encomendación de acciones o de colaboración de fiscalización, y al que le ha encomendado actividades de fiscalización por medio de un subprograma sectorial de fiscalización
c7255b0_262	24	0.3682381450110275	Además, en estas transacciones y/o avenimientos los intereses que se pacten por el período de la prórroga no podrán exceder de la tasa fijada en el mutuo respectivo
01e1622_110	25	0.3653883799304608	Los ingresos generados se destinarán al mantenimiento y funcionamiento de los inmuebles y se administrarán separados de los fondos que el Servicio de Bienestar destina al otorgamiento de beneficios a sus afiliados
c349ac5_23	26	0.3648231864019891	4) Durante el traslado del recurso Huiro negro (Lessonia berteroana) y/o sus productos derivados, los agentes comercializadores y/o elaboradores deberán portar el documento tributario de traslado, junto con las declaraciones de abastecimiento, producción y/o destino correspondiente
c7255b0_649	27	0.36481361635308684	e) Contratar las obras, incluyendo la supervisión del contrato con el objeto de que se lleve a efecto en todos sus términos, culminando con la entrega a los beneficiarios de las obras terminadas y recepcionadas por la DOM
2bb3805_319	28	0.36294945505801834	El monto a pagar podrá alcanzar hasta el 90% del contrato de fiscalización, descontados los pagos o anticipos ya efectuados
52ef3c0_141	29	0.35821723461316657	agorgojados, partidos o quebrados y chupados, empleando separación
4905fb9_12	30	0.35689151148947196	La importación, exportación, venta, tenencia destinada a la venta, oferta de venta y toda cesión, material en proceso de acondicionamiento, entrega o transmisión con fines de explotación comercial de semillas, a título oneroso o no, excluyéndose el material para investigación
0ab7396_98	31	0.35660105934898656	El SAG podrá instruir a los proveedores y/o distribuidores el retiro y/o remplazo de los DIIO anómalos que se encuentren en su cadena de distribución, sin perjuicio de las determinaciones que el Servicio pueda tomar respecto de estos DIIO
3a803a7_13	32	0.35585503832223275	"23 y siguientes, se establece que quedan gravados con tributación municipal ""El ejercicio de toda profesión, oficio, industria, comercio, arte o cualquier otra actividad lucrativa secundaria o terciaria"
e7508a5_71	33	0.3553949423336906	Las marcaciones serán producidas y entregadas o incorporadas, según corresponda, por el proveedor del sistema, tanto para productores, fabricantes, importadores, elaboradores, envasadores, distribuidores y comerciantes, debiendo cumplir con el formato y procedimiento definido por el Servicio de Impuestos Internos
c7255b0_822	34	0.354219164481701	Los porcentajes mencionados en el inciso precedente se aplicarán respecto del monto de subsidios que forman parte del contrato respectivo
67f07dc_20	35	0.35400016163300996	- La extracción de desechos domiciliarios, comerciales o industriales para la que se requiera de un tiempo adicional al previsto para cada sector o contribuyente, de acuerdo al servicio ordinario y,
e7508a5_18	36	0.3509196812064992	El Sistema de Trazabilidad Fiscal consiste en una plataforma integral que contendrá información respecto a la producción, fabricación, importación, elaboración, envasado, distribución, comercialización y aspectos de interés tributario, de bienes afectos al impuesto específico al tabaco, y operará a través de la colocación y activación de componentes físicos y tecnológicos de seguridad en cada producto
5571de3_172	37	0.3495972054971792	El Servicio Agrícola y Ganadero preparará el convenio que deberá celebrar cada adjudicado con el SAG, en el cual se especificarán las obligaciones y compromisos que asumen ambas partes
d3b3f42_504	38	0.34939883053027665	- Sin perjuicio de lo establecido en los Títulos I al IV del presente reglamento, las instalaciones que reciben a granel CL para su almacenamiento, mezcla y/o envasado, para su posterior consumo o distribución, deberán cumplir, además, con las disposiciones del presente Título
1739c19_33	39	0.3490848683817154	Empresas, Beneficiarios Finales e Instrumentos elegibles para efectuar los aportes de capital o las operaciones de crédito
f33fed1_101	40	0.3483686544762896	De la Adjudicación, del Contrato de Concesión y de los Derechos y Obligaciones del Concesionario
8dbb961_126	41	0.3481289671926895	- Al término de la presente concesión, cualquiera sea la causa que la produzca, las mejoras introducidas en el inmueble quedarán a beneficio del Fisco, sin derecho a indemnización ni cargo alguno para éste, excepto aquellas que puedan retirarse sin detrimento del inmueble fiscal
17e53e8_46	42	0.34793561109277826	g) Organismo Subprogramado: Órgano sectorial con el cual la Superintendencia ha celebrado un convenio de encomendación de acciones, y le ha encomendado actividades de fiscalización por medio de un subprograma sectorial de fiscalización
65f3814_44	43	0.3461346251892743	Noveno: Las Partes acuerdan solucionar toda cuestión o controversia relativa a la interpretación o ejecución del contrato, amigablemente y de común acuerdo
67240be_199	44	0.3454532964910345	- La Sociedad Concesionaria renuncia a toda acción o reclamación contra el Fisco de Chile y el Ministerio de Obras Públicas, que diga relación con el contrato de concesión terminado anticipadamente y de sus convenios complementarios y renuncia además a solicitar cualquier indemnización
efda249_37	45	0.3447755700451317	Además cada uno de los cursos de capacitación contempla la entrega de un aporte básico de colación y/o movilización, para cada asistente, el que será entregado de acuerdo a los términos convenidos con la respectiva empresa capacitadora, conforme al curso adjudicado
3fa42ac_51	46	0.34446273198218136	Etapa de Explotación y Beneficio: Durante esta etapa el contratista extraerá las sustancias de litio y procederá a su beneficio con apego a los términos que se establezcan en el contrato
74d057e_224	47	0.3427625744545266	Tratándose de transacciones extrajudiciales y/o de avenimientos o transacciones judiciales, las obligaciones pactadas en ellos deberán consistir solamente en la prórroga del plazo para el pago de la parte morosa de dicho mutuo, sin que esta prórroga constituya novación
7546484_20	48	0.3426308958744926	Dirección y rol del Servicio de Impuestos Internos del o los predios de que se extraen áridos
f7cbe02_30	49	0.3425194466040111	En el contrato de concesión podrá establecerse, de común acuerdo, que todas las mejoras quedarán a beneficio fiscal
c7255b0_281	50	0.3415956676868981	El procedimiento para la aplicación del beneficio contemplado en este artículo, se establecerá en convenios que se suscribirán entre el MINVU y las respectivas entidades financieras o sus cesionarias
3fa42ac_36	51	0.34007500807037483	La futura suscripción y aprobación del contrato es sin perjuicio de la obligación del contratista de dar cumplimiento al ordenamiento legal vigente, debiendo obtener todas las autorizaciones, concesiones y permisos necesarios para ejecutar las labores de exploración, explotación y beneficio de yacimientos de litio, tales como los permisos ambientales, sectoriales y otros que sean aplicables
