38b580c_12	1	0.49528495411437734	"No serán obligadas a cumplir los requisitos de elegibilidad establecidos en el Reglamento del ""Programa de Cobertura a Préstamos de Bancos e Intermediarios Financieros - Fogain"", consistentes en:"
1739c19_57	2	0.43857667946943923	3) Letras de crédito emitidas por bancos e Instituciones Financieras;
5de4585_49	3	0.42965535724606363	El pago del cofinanciamiento CORFO se realizará una vez efectuado el pago del aporte empresarial, al menos en igual porcentaje
8aa3262_49	4	0.42965535724606363	El pago del cofinanciamiento CORFO se realizará una vez efectuado el pago del aporte empresarial, al menos en igual porcentaje
aa75f37_59	5	0.4234539323646619	"Se entenderá por ""excedente"" la sumatoria de los ingresos constituidos por la tasa de interés cobrada a los beneficiarios de créditos, menos la tasa de interés que debe ser pagada a INDAP por la entidad financiera de que se trate, aplicada sobre la cartera de créditos promedio del período, menos la pérdida de cartera de los créditos otorgados"
74d057e_220	6	0.4064015886845329	Para la determinación de la tasa mínima de carátula de letras de crédito hipotecario que financien estas operaciones se estará a lo dispuesto en los incisos segundo al séptimo del artículo 21 bis del D
38b580c_9	7	0.3871548095820374	"3° Sin perjuicio de las facultades otorgadas por el Acuerdo que se ejecuta por esta resolución al Comité Ejecutivo de Créditos de Corfo, para aprobar coberturas a las operaciones otorgadas a las personas señaladas en el numeral anterior, solicitadas por los intermediarios financieros del ""Programa de Cobertura a Préstamos de Bancos e Intermediarios Financieros - Fogain"", serán condiciones de elegibilidad para dicha aprobación las siguientes:"
cd875ca_182	8	0.37694707260681604	Cuenta de ahorro a plazo para la vivienda mantenida en una Cooperativa de Ahorro y Crédito sometida a la fiscalización de la Superintendencia de Bancos e Instituciones Financieras
c4f27ad_51	9	0.3739715475533032	- Corresponderá a la Subsecretaría de Economía y Empresas de Menor Tamaño proporcionar el apoyo técnico, financiero y administrativo, que sea necesario para el correcto y eficiente funcionamiento del Consejo
cd875ca_177	10	0.3668572324966546	Cuenta de Ahorro a Plazo para la Vivienda en Bancos o Instituciones Financieras regidas por las normas dictadas al efecto por el Banco Central de Chile y la Superintendencia de Bancos e Instituciones Financieras y sujetas a la fiscalización de la citada Superintendencia
cd875ca_7	11	0.3572966608696374	Banco de Proyectos, en adelante Banco: sistema de información para preparar y recibir los proyectos a que se refiere el presente reglamento
7e10306_9	12	0.3541619529229001	"Estarán obligadas al cumplimiento de las normas del presente decreto, las entidades bancarias y financieras de cualquier naturaleza y las empresas de apoyo al giro bancario, que reciban o mantengan dineros en sus operaciones, y sean propietarias o administradoras, a cualquier título, de cajeros automáticos, dispensadores o contenedores de dinero de cualquier especie, denominadas en adelante como ""entidades obligadas"""
131f13b_4	13	0.34533693585472325	Que el ordenamiento jurídico, administrativo y presupuestario dispone de sendos instrumentos para apoyar a la pequeña agricultura familiar campesina, especialmente a través de los instrumentos de crédito, asistencia técnica e incentivos que ofrece el Instituto de Desarrollo Agropecuario (Indap)
aa75f37_4	14	0.34533693585472325	Que el ordenamiento jurídico, administrativo y presupuestario dispone de sendos instrumentos para apoyar a la pequeña agricultura familiar campesina, especialmente a través de los instrumentos de crédito, asistencia técnica e incentivos que ofrece el Instituto de Desarrollo Agropecuario (INDAP)
35d6c99_80	15	0.3424188224417698	Si se precisaren bancos de mayores dimensiones a las establecidas en esta ordenanza, se deberán incluir en el sistema de explotación propuesto, justificando la ingeniería del proyecto
cd875ca_183	16	0.34203307339359634	Otro tipo de cuentas de ahorro regidas por las normas dictadas al efecto por la Superintendencia de Bancos e Instituciones Financieras, que contemplen la facultad de suspender el giro del ahorro, en las condiciones que señala este reglamento
131f13b_54	17	0.33996666691176336	Autorizar expresamente a Indap para usar la información financiera y económica generada por el crédito, en conformidad a las disposiciones legales vigentes
